date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,KC_ba,KC_slg,KC_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
2024-03-29,746412,Strikeout,strikeout,True,663330,656232,Jahmai Jones,Brandon Bielak,0,760e4025-7944-428f-aad8-8fae973dee96,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,,,,,,,,,,,,,
2024-04-20,745760,Strikeout,strikeout,True,663330,621107,Jahmai Jones,Zach Eflin,0,3a3e1945-debd-4ce6-9300-66fad184e2ac,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,0.095,0.101,,0.032,-1.29,2.39,,-2.78,92.6,85.0,80.0,,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.53,-1.41,87.8,79.2,0.253,0.424,0.167,91.0,109.0,104.0,0.31,0.08,91.7,0.269,0.403,0.134,,,,,,,,,,,,,,,
2024-04-20,745760,Groundout,field_out,True,663330,621107,Jahmai Jones,Zach Eflin,0,6b70586e-6cb9-4d49-be48-f0d132b75640,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,0.095,0.101,,0.032,-1.29,2.39,,-2.78,92.6,85.0,80.0,,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.53,-1.41,87.8,79.2,0.253,0.424,0.167,91.0,109.0,104.0,0.31,0.08,91.7,0.269,0.403,0.134,,,,,,,,,,,,,,,
2024-04-20,745760,Strikeout,strikeout,True,663330,664208,Jahmai Jones,Phil Maton,0,39749f4d-5a03-4188-8793-2c7e902e3dd2,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,,,,151.0,93.0,103.0,,,,,0.32,,,,-1.93,,,,,81.6,,,,,0.333,1.333,0.111,,,,0.163,0.349,0.391,99.0,92.0,106.0,81.0,96.0,96.0,0.349,0.272,1.7,-1.67,88.3,74.2,0.186,0.209,0.301,42.0,104.0,96.0,0.06,3.81,87.2,0.125,0.125,0.211,,,,,,,,,,,,,,,
2024-04-27,745998,Single,single,False,663330,680911,Jahmai Jones,Owen Miller,1,aa7f4c26-7864-4c01-b347-ac96f8180701,680911.0,owenmiller,"Miller, O",Right,Owen Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,747044,Strikeout,strikeout,True,663330,672335,Jahmai Jones,Cionel Pérez,0,e99217de-cc75-4872-9020-a0ec320b3a3e,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,101.0,86.0,83.0,94.0,98.0,105.0,,,,0.222,0.405,,,-1.5,1.36,,,96.6,,83.4,,0.318,0.409,0.186,0.171,0.317,0.365,,,,,,,,,,,,,,,,,,,,,,92.0,97.0,97.0,0.373,0.35,96.2,0.227,0.273,0.156,,,,,,,,,,,,,,,
2024-05-12,745092,Home Run,home_run,False,663330,641302,Jahmai Jones,Tyler Alexander,0,d4574b09-743e-4791-9a6d-e7d635d20806,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,,,,92.0,105.0,102.0,0.336,,-0.32,,84.4,,0.257,0.529,0.206,56.0,107.0,101.0,0.101,1.15,88.9,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-12,745092,Lineout,field_out,True,663330,641302,Jahmai Jones,Tyler Alexander,0,9405a51b-da11-4dd4-89b2-324b36a3fec2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,,,,92.0,105.0,102.0,0.336,,-0.32,,84.4,,0.257,0.529,0.206,56.0,107.0,101.0,0.101,1.15,88.9,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-12,745092,Walk,walk,False,663330,641302,Jahmai Jones,Tyler Alexander,0,f11d9987-96b7-41c6-8a1e-3d84506bffaf,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,,,,92.0,105.0,102.0,0.336,,-0.32,,84.4,,0.257,0.529,0.206,56.0,107.0,101.0,0.101,1.15,88.9,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-12,745092,Hit By Pitch,hit_by_pitch,False,663330,541640,Jahmai Jones,Erasmo Ramírez,0,400e0d3f-3c6a-4090-b5d9-bb27eb489326,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,120.0,96.0,98.0,75.0,156.0,139.0,,,,,,,0.039,,,0.065,11.59,,,1.34,90.7,83.3,,,0.0,0.0,0.333,,,,,,,0.111,0.444,0.182,83.0,122.0,90.0,84.0,97.0,91.0,0.398,0.091,-5.46,-1.21,89.0,80.3,0.353,0.941,0.184,82.0,113.0,108.0,0.407,4.04,91.0,0.16,0.16,0.176,,,,,,,,,,,,,,,
2024-06-08,745735,Flyout,field_out,True,663330,642232,Jahmai Jones,Ryan Yarbrough,0,75415709-c9e9-45dd-8f63-48a9570ee5bd,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,,,,,,,0.173,,,0.149,0.52,,,1.05,86.5,77.5,,,0.258,0.387,0.149,,,,0.229,0.229,0.231,0.141,0.282,0.282,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,63.0,100.0,91.0,0.251,2.48,85.9,0.211,0.324,0.099,,,,,,,,,,,,,,,
2024-06-10,746295,Hit By Pitch,hit_by_pitch,False,663330,607625,Jahmai Jones,Seth Lugo,0,b7154164-dcf1-4fd1-9885-422c752f5c4e,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,127.0,99.0,106.0,,,,0.248,0.141,,0.057,1.99,-0.63,,0.16,92.4,87.5,85.3,,0.183,0.275,0.159,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.268,0.22,1.06,91.0,79.3,0.375,0.375,0.186,71.0,102.0,92.0,0.191,0.6,92.3,0.278,0.426,0.124,0.269,0.365,0.326,,,,0.026,0.95,85.6,0.091,0.364,0.273,,,
2024-06-10,746295,Sac Bunt,sac_bunt,True,663330,607625,Jahmai Jones,Seth Lugo,1,03bed26d-0392-486c-bef2-08ffd7243b92,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,127.0,99.0,106.0,,,,0.248,0.141,,0.057,1.99,-0.63,,0.16,92.4,87.5,85.3,,0.183,0.275,0.159,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.268,0.22,1.06,91.0,79.3,0.375,0.375,0.186,71.0,102.0,92.0,0.191,0.6,92.3,0.278,0.426,0.124,0.269,0.365,0.326,,,,0.026,0.95,85.6,0.091,0.364,0.273,,,
2024-06-10,746295,Pop Out,field_out,True,663330,607625,Jahmai Jones,Seth Lugo,0,f76538bd-b669-43ed-a8da-039ba5a85ca9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,127.0,99.0,106.0,,,,0.248,0.141,,0.057,1.99,-0.63,,0.16,92.4,87.5,85.3,,0.183,0.275,0.159,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.268,0.22,1.06,91.0,79.3,0.375,0.375,0.186,71.0,102.0,92.0,0.191,0.6,92.3,0.278,0.426,0.124,0.269,0.365,0.326,,,,0.026,0.95,85.6,0.091,0.364,0.273,,,
2024-06-10,746295,Single,single,False,663330,669674,Jahmai Jones,Sam Long,0,0014deb1-d91e-4fa7-8e29-e4bce898b140,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.394,0.239,0.259,0.333,0.418,,,,0.143,0.143,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3,,,
2024-06-11,746296,Strikeout,strikeout,True,663330,668472,Jahmai Jones,Nick Pratto,0,6115927d-e409-48df-afea-4dd7a57f3139,668472.0,nickpratto,Pratto,Left,Nick Pratto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745732,Flyout,field_out,True,663330,672335,Jahmai Jones,Cionel Pérez,0,7d176229-dd0c-4cbe-844c-8355f578226c,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,101.0,86.0,83.0,94.0,98.0,105.0,,,,0.222,0.405,,,-1.5,1.36,,,96.6,,83.4,,0.318,0.409,0.186,0.171,0.317,0.365,,,,,,,,,,,,,,,,,,,,,,92.0,97.0,97.0,0.373,0.35,96.2,0.227,0.273,0.156,,,,,,,,,,,,,,,
2024-06-19,745732,Groundout,field_out,True,663330,641329,Jahmai Jones,Bryan Baker,0,028e7ddb-4e12-46c7-8d0a-8bf2a2fb95b8,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,97.0,95.0,93.0,123.0,110.0,117.0,,,,0.466,0.314,,0.136,-1.87,4.12,,-2.97,96.1,82.9,87.2,,0.318,0.591,0.182,0.111,0.278,0.175,0.333,0.333,0.182,0.2,0.4,0.2,161.0,117.0,125.0,,,,,0.085,,3.27,,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745732,Strikeout,strikeout,True,663330,622253,Jahmai Jones,Dillon Tate,0,0148b2b2-b0dc-42b5-a56a-82890122854b,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,129.0,94.0,102.0,,,,0.002,0.319,,0.119,-3.42,0.18,,-2.74,94.0,83.9,79.4,,,,,0.194,0.226,0.387,0.278,0.389,0.278,,,,,,,,,,,,,,,,,,,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062,,,,,,,,,,,,,,,
2024-06-20,745734,Flyout,field_out,True,663330,669211,Jahmai Jones,Keegan Akin,0,ff66d73c-9c0a-4ef1-95f1-97e069ff7932,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.55,2.72,50.2,102.0,111.0,105.0,0.703,10.84,2.84,6.39,1.07,0.75,0.278,0.397,0.183,0.294,0.461,106.0,98.0,99.0,110.0,101.0,104.0,115.0,105.0,110.0,,,,0.572,0.331,,0.097,0.72,0.67,,1.7,93.8,85.1,85.2,,0.216,0.414,0.308,0.163,0.306,0.324,0.174,0.174,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745729,Triple,triple,False,663330,519242,Jahmai Jones,Chris Sale,0,cbc82891-4c50-419c-8180-6eddbf43f72c,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,122.0,100.0,105.0,,,,0.379,0.392,,0.147,-0.27,2.27,,4.04,94.9,87.2,78.7,,0.27,0.475,0.241,0.165,0.233,0.419,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,111.0,101.0,97.0,0.082,-0.89,94.1,0.324,0.471,0.153,,,,,,,,,,,,,,,
2024-06-21,745729,Walk,walk,False,663330,519242,Jahmai Jones,Chris Sale,0,9ea0f373-24ef-4ccc-83b3-97e674c97025,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,122.0,100.0,105.0,,,,0.379,0.392,,0.147,-0.27,2.27,,4.04,94.9,87.2,78.7,,0.27,0.475,0.241,0.165,0.233,0.419,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,111.0,101.0,97.0,0.082,-0.89,94.1,0.324,0.471,0.153,,,,,,,,,,,,,,,
2024-06-21,745729,Strikeout,strikeout,True,663330,445926,Jahmai Jones,Jesse Chavez,0,3e68784a-4c8b-46e0-ab53-5494b71c6140,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,98.0,133.0,127.0,,,,,0.011,,0.112,,-4.71,,-2.0,,85.2,81.8,,,,,0.333,0.667,0.25,0.3,0.55,0.111,0.214,0.286,0.267,93.0,96.0,96.0,84.0,102.0,97.0,0.523,0.092,1.99,0.54,88.8,75.7,0.162,0.257,0.196,92.0,102.0,97.0,0.263,-0.24,90.7,0.282,0.538,0.121,,,,,,,,,,,,,,,
