date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024-06-08,746223,Single,single,False,683021,605463,Michael Stefanic,Tayler Scott,0,d89c0425-08c8-43e1-b87b-fa5cebe9a734,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,,0.262,0.232,2.65,,-0.27,0.86,0.69,92.7,,85.5,92.6,84.0,0.143,0.214,0.329,0.089,0.107,0.287,,,,0.375,0.375,0.211,,,,,,,,,,0.212,0.288,0.276,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746216,Lineout,field_out,True,683021,434378,Michael Stefanic,Justin Verlander,0,4fa95474-25cc-47ac-b089-caa47a970dca,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,0.495,,0.19,0.09,0.16,,,-0.8,1.19,93.5,,84.2,,86.5,0.15,0.15,0.302,0.243,0.47,0.211,,,,,,,,,,,,,0.294,0.412,0.206,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,,,,
2024-06-09,746216,Flyout,field_out,True,683021,434378,Michael Stefanic,Justin Verlander,0,ebfc718a-92a9-4b12-82aa-8106b0061c2c,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,0.495,,0.19,0.09,0.16,,,-0.8,1.19,93.5,,84.2,,86.5,0.15,0.15,0.302,0.243,0.47,0.211,,,,,,,,,,,,,0.294,0.412,0.206,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,,,,
2024-06-09,746216,Groundout,field_out,True,683021,434378,Michael Stefanic,Justin Verlander,1,b3642b2e-e80c-4a66-bcd0-df31aca6c213,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,0.495,,0.19,0.09,0.16,,,-0.8,1.19,93.5,,84.2,,86.5,0.15,0.15,0.302,0.243,0.47,0.211,,,,,,,,,,,,,0.294,0.412,0.206,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,,,,
2024-06-09,746216,Caught Stealing 2B,caught_stealing_2b,True,683021,606160,Michael Stefanic,Rafael Montero,0,728409f7-6535-4375-b42f-c109337b5083,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,105.0,98.0,98.0,95.0,100.0,94.0,122.0,89.0,92.0,,,,0.227,0.46,,0.079,0.235,-0.42,,3.22,-9.5,-0.86,95.4,,91.0,94.8,86.2,0.273,0.409,0.123,0.233,0.605,0.254,,,,0.154,0.179,0.103,,,,,,,,,,0.714,1.714,0.235,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746216,Lineout,field_out,True,683021,650556,Michael Stefanic,Bryan Abreu,0,6e3ff2f8-c735-48cb-90bb-3088a89e661d,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,0.007,-0.78,,,1.09,-4.48,96.6,,89.9,,86.0,,,,0.271,0.482,0.244,,,,,,,,,,,,,,,,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746216,Groundout,field_out,True,683021,519151,Michael Stefanic,Ryan Pressly,1,b8457f76-9e0f-46bf-8643-aa63d6cb231f,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,,,,0.027,0.331,,0.292,0.091,0.65,,-2.9,-0.01,-2.11,93.9,,89.4,93.4,89.7,0.364,0.636,0.25,0.25,0.425,0.198,,,,,,,,,,,,,0.22,0.293,0.29,0.255,0.353,0.32,129.0,103.0,118.0,0.259,0.99,82.4,,,,,,,,,,,,,,,,,,
2024-06-11,747190,Flyout,field_out,True,683021,656756,Michael Stefanic,Jordan Montgomery,0,347cfd23-881c-4dd0-85e1-3df922ba7539,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.319,0.638,0.382,0.34,0.44,0.17,,,,0.371,0.567,0.135,,,,,,,0.268,0.437,0.315,0.0,0.0,0.7,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,
2024-06-11,747190,Single,single,False,683021,656756,Michael Stefanic,Jordan Montgomery,0,e45e1074-7141-4cb0-8ff5-556ff6bb92f6,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.319,0.638,0.382,0.34,0.44,0.17,,,,0.371,0.567,0.135,,,,,,,0.268,0.437,0.315,0.0,0.0,0.7,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,
2024-06-11,747190,Single,single,False,683021,656756,Michael Stefanic,Jordan Montgomery,0,57e96137-7693-4c4d-908a-fff739a511d3,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.319,0.638,0.382,0.34,0.44,0.17,,,,0.371,0.567,0.135,,,,,,,0.268,0.437,0.315,0.0,0.0,0.7,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,
2024-06-11,747190,Strikeout,strikeout,True,683021,679885,Michael Stefanic,Justin Martinez,0,98463c13-89aa-4bdd-97a4-cc875f7b4e57,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,115.0,101.0,103.0,118.0,100.0,108.0,,,,0.462,0.094,,0.218,,0.24,,1.03,2.47,,100.0,,,100.1,89.5,,,,0.231,0.231,0.306,,,,0.318,0.333,0.203,,,,,,,,,,0.091,0.227,0.492,,,,,,,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486,,,,,,,,,
2024-06-11,747190,Lineout,field_out,True,683021,686826,Michael Stefanic,Bryce Jarvis,0,06b04e8d-6a03-4a0f-98da-6e2dc4ba552c,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,113.0,100.0,91.0,0.132,0.344,0.133,0.242,0.141,1.29,-1.94,0.74,0.9,-1.82,95.6,89.6,85.1,95.2,86.4,0.176,0.353,0.326,0.234,0.313,0.147,0.364,0.773,0.224,0.28,0.52,0.132,,,,,,,,,,0.221,0.279,0.298,121.0,83.0,88.0,0.008,5.82,83.2,,,,,,,,,,,,,,,,,,
2024-06-13,747192,Walk,walk,False,683021,694297,Michael Stefanic,Brandon Pfaadt,0,5e396e5c-9a0f-4a0d-a323-0a1eecb49cfc,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.102,1.3,,0.11,0.32,0.12,93.5,,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,,,,0.273,0.364,0.119,,,,,,,0.5,0.5,0.261,0.186,0.421,0.35,97.0,102.0,105.0,0.041,-1.37,80.1,,,,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,,,,
2024-06-13,747192,Groundout,field_out,True,683021,694297,Michael Stefanic,Brandon Pfaadt,0,0f94d83c-3b0a-43e2-956e-b16b38ecc929,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.102,1.3,,0.11,0.32,0.12,93.5,,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,,,,0.273,0.364,0.119,,,,,,,0.5,0.5,0.261,0.186,0.421,0.35,97.0,102.0,105.0,0.041,-1.37,80.1,,,,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,,,,
2024-06-13,747192,Hit By Pitch,hit_by_pitch,False,683021,656464,Michael Stefanic,Kevin Ginkel,0,d7f8aab7-a9e6-4b19-8f53-8fdffbd50572,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,0.108,0.523,,0.369,,0.98,,1.28,-0.37,,96.0,,,94.5,87.6,,,,0.235,0.346,0.184,,,,0.286,0.286,0.116,,,,,,,,,,0.246,0.41,0.392,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,747192,Grounded Into DP,grounded_into_double_play,True,683021,623149,Michael Stefanic,Paul Sewald,1,c6e31f5f-79ab-46ce-a0f6-c270376a609a,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,3.22,3.85,22.1,105.0,111.0,108.0,0.801,8.87,1.61,6.04,1.61,0.53,0.305,0.39,0.271,0.39,0.52,87.0,62.0,70.0,112.0,106.0,105.0,,,,110.0,103.0,114.0,,,,,0.64,,0.348,0.012,0.33,,,2.56,1.37,91.3,,84.2,,82.7,,,,0.208,0.415,0.207,,,,,,,,,,,,,,,,0.143,0.286,0.27,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745326,Single,single,False,683021,675921,Michael Stefanic,Spencer Howard,1,95b27922-8033-45d0-8039-04ce3c8e1eeb,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,,,,102.0,105.0,101.0,,,,,0.513,,0.263,0.161,-1.44,,,-2.33,-1.96,93.9,,80.2,,85.4,0.222,0.389,0.323,0.349,0.508,0.201,,,,,,,,,,,,,0.333,0.333,0.0,0.394,0.606,0.338,76.0,106.0,97.0,0.063,-1.72,75.7,,,,,,,,,,,,,,,,,,
2024-06-14,745326,Walk,walk,False,683021,675921,Michael Stefanic,Spencer Howard,1,0b46d4b2-02c3-4b67-8814-c035fa812f50,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,,,,102.0,105.0,101.0,,,,,0.513,,0.263,0.161,-1.44,,,-2.33,-1.96,93.9,,80.2,,85.4,0.222,0.389,0.323,0.349,0.508,0.201,,,,,,,,,,,,,0.333,0.333,0.0,0.394,0.606,0.338,76.0,106.0,97.0,0.063,-1.72,75.7,,,,,,,,,,,,,,,,,,
2024-06-14,745326,Flyout,field_out,True,683021,678495,Michael Stefanic,Randy Rodríguez,0,fa719d10-3484-4354-b64e-4bacdb03d948,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,0.068,0.483,,0.4,0.049,0.11,,-0.41,1.23,1.9,97.8,,90.1,96.5,84.9,0.167,0.167,0.4,0.206,0.412,0.214,,,,0.333,0.333,0.105,,,,,,,,,,0.206,0.338,0.371,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745326,Single,single,False,683021,573124,Michael Stefanic,Taylor Rogers,0,58f4be6b-bf82-44dc-92eb-071930fbc437,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,0.495,,,0.505,,,,1.7,-1.03,,,,,93.3,79.5,,,,,,,,,,0.159,0.232,0.136,,,,,,,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Groundout,field_out,True,683021,669062,Michael Stefanic,Erik Miller,0,7642139c-8dbc-4c43-a211-4ee158ea5bd6,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,96.0,96.0,92.0,,,,130.0,99.0,109.0,,,,,0.474,,0.175,0.35,0.26,,,-1.79,1.88,96.8,,85.1,,82.6,0.159,0.238,0.31,0.219,0.406,0.293,,,,,,,,,,,,,,,,0.25,0.5,0.341,,,,0.001,3.88,81.1,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Strikeout,strikeout,True,683021,702352,Michael Stefanic,Spencer Bivens,0,135fe0d8-d008-4be5-b94f-dafc5dec5b1c,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.0,0.0,0.25,0.2,0.8,0.25,,,,0.333,0.7,0.176,,,,,,,,,,0.176,0.353,0.385,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Groundout,field_out,True,683021,592426,Michael Stefanic,Luke Jackson,0,b89d955d-e151-4358-b22e-ed57d4589a99,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,138.0,91.0,111.0,97.0,75.0,81.0,,0.313,0.007,0.569,,-0.65,-1.69,,-0.35,,94.7,90.8,,,87.2,,,,0.25,0.406,0.265,,,,,,,,,,,,,0.294,0.471,0.258,0.286,0.455,0.255,133.0,106.0,115.0,0.111,-0.61,84.2,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Flyout,field_out,True,683021,643511,Michael Stefanic,Tyler Rogers,0,6676101b-5a63-44ac-b009-0e48a942bfe7,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,,-4.89,,1.34,-1.38,,82.3,,,82.4,73.8,,,,,,,,,,0.284,0.358,0.143,,,,,,,,,,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Double,double,False,683021,666808,Michael Stefanic,Camilo Doval,1,8b8623e7-54a9-4f96-a9bf-c3d57eb56a0c,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,94.0,102.0,95.0,0.14,,0.373,0.487,,,-0.42,-1.95,0.2,,,99.6,,98.0,88.7,,,,,,,0.26,0.5,0.241,0.333,0.476,0.175,,,,,,,,,,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,746219,Strikeout,strikeout,True,683021,663542,Michael Stefanic,Bryan Hudson,0,67f9cf41-f045-44e6-a4e3-0b7f6e091adf,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,,,,0.185,0.346,0.197,0.219,0.531,0.187,,,,,,,,,,,,,0.039,0.078,0.359,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746131,Lineout,field_out,True,683021,689017,Michael Stefanic,Landon Knack,0,ecb633c8-deaa-4507-ab40-2801d26c9c6b,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.179,-0.92,,,1.14,0.32,92.9,,83.8,,84.5,0.161,0.323,0.271,0.266,0.641,0.208,,,,,,,,,,,,,0.0,0.0,0.308,0.214,0.31,0.267,83.0,86.0,89.0,0.131,1.94,78.6,,,,,,,,,,,,,,,,,,
2024-06-21,746131,Lineout,field_out,True,683021,689017,Michael Stefanic,Landon Knack,0,6c8b1c1c-b194-4cfa-b02c-b2a6e83a0ae8,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.179,-0.92,,,1.14,0.32,92.9,,83.8,,84.5,0.161,0.323,0.271,0.266,0.641,0.208,,,,,,,,,,,,,0.0,0.0,0.308,0.214,0.31,0.267,83.0,86.0,89.0,0.131,1.94,78.6,,,,,,,,,,,,,,,,,,
2024-06-21,746131,Strikeout,strikeout,True,683021,642232,Michael Stefanic,Ryan Yarbrough,0,6dbbaf86-0d00-41aa-9e32-799967435e50,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,95.0,83.0,77.0,0.251,0.173,0.142,,0.149,0.52,-4.83,2.48,,1.05,86.5,83.8,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.421,0.789,0.204,0.211,0.324,0.099,,,,,,,0.141,0.282,0.282,,,,96.0,102.0,111.0,0.286,0.81,71.5,,,,,,,,,,,,,,,,,,
2024-06-21,746131,Lineout,field_out,True,683021,607455,Michael Stefanic,Anthony Banda,0,273ae70e-9fae-4d15-9ed1-4f28b1a3b282,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,90.0,104.0,102.0,112.0,104.0,110.0,57.0,104.0,92.0,0.26,0.395,0.003,0.212,0.12,0.4,-2.0,1.98,1.25,0.62,95.8,83.2,89.0,95.7,85.3,0.222,0.222,0.318,0.235,0.382,0.207,,,,0.28,0.32,0.098,,,,,,,,,,0.167,0.25,0.459,,,,0.01,1.82,82.0,,,,,,,,,,,,,,,,,,
